title,artist,average characters,uniqueness,num long words,I,n't,'m,'s,know,like,got,You,And,'re,get,love,na,nigga,yeah,But,ai,go,back,gon,want,time,bitch,wan,need,make,one,Yeah,way,let,popular
Black SpiderMan,Logic,4.10576923077,0.401766004415,0.0,0.0,0.112980769231,0.0120192307692,0.00961538461538,0.0384615384615,0.03125,0.0240384615385,0.0,0.00240384615385,0.00240384615385,0.00240384615385,0.0,0.00961538461538,0.0192307692308,0.0,0.00480769230769,0.00480769230769,0.00240384615385,0.00961538461538,0.0,0.0,0.0,0.0,0.0,0.0192307692308,0.00240384615385,0.0,0.00240384615385,0.0120192307692,0.0,0.00721153846154,0
Drinkin' Too Much,Sam Hunt,4.00874635569,0.457219251337,0.0,0.0,0.113702623907,0.0204081632653,0.0437317784257,0.00874635568513,0.0233236151603,0.0145772594752,0.00291545189504,0.0,0.0174927113703,0.0145772594752,0.0145772594752,0.00583090379009,0.0174927113703,0.0,0.0,0.0145772594752,0.00874635568513,0.0,0.0,0.0145772594752,0.00291545189504,0.00291545189504,0.0,0.00291545189504,0.00291545189504,0.00291545189504,0.00291545189504,0.0,0.0145772594752,0.00291545189504,0
Wake Up Alone,The Chainsmokers,3.89393939394,0.315151515152,0.0,0.0,0.0984848484848,0.0227272727273,0.00757575757576,0.0227272727273,0.0,0.0,0.0378787878788,0.00757575757576,0.0227272727273,0.0,0.0,0.00757575757576,0.0,0.0,0.0,0.00757575757576,0.00757575757576,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0151515151515,0.0,0.0,0.0,0.0,0.0,0
Day Ones,Tee Grizzley,4.09443099274,0.487584650113,0.0,0.0,0.0629539951574,0.0363196125908,0.00242130750605,0.00968523002421,0.00726392251816,0.0242130750605,0.0121065375303,0.0,0.00242130750605,0.0,0.0121065375303,0.0,0.00242130750605,0.043583535109,0.0,0.00968523002421,0.00968523002421,0.00242130750605,0.00242130750605,0.00726392251816,0.00242130750605,0.00726392251816,0.00484261501211,0.00242130750605,0.0,0.00242130750605,0.0217917675545,0.0,0.00242130750605,0.0,0
Only When I Walk Away,Justin Timberlake,3.83941605839,0.493421052632,0.0,0.0,0.0656934306569,0.014598540146,0.0,0.021897810219,0.0,0.00729927007299,0.0,0.014598540146,0.0,0.0,0.014598540146,0.109489051095,0.00729927007299,0.0,0.014598540146,0.0,0.00729927007299,0.014598540146,0.0,0.00729927007299,0.00729927007299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029197080292,0.0,0
Save Myself,Ed Sheeran,4.10138248848,0.44298245614,0.0,0.0,0.142857142857,0.00921658986175,0.0184331797235,0.00460829493088,0.0,0.00921658986175,0.0276497695853,0.0,0.0276497695853,0.0,0.0138248847926,0.0230414746544,0.0,0.0,0.0,0.0138248847926,0.0,0.00921658986175,0.00460829493088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138248847926,0.0,0.0138248847926,0.0,0
Meaning Again,Brad Paisley,4.35483870968,0.709923664122,0.0,0.0,0.0645161290323,0.0161290322581,0.0,0.0322580645161,0.0,0.0322580645161,0.0,0.00806451612903,0.0322580645161,0.00806451612903,0.0,0.00806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00806451612903,0.0161290322581,0.00806451612903,0.00806451612903,0.0,0.0,0
Out Yo Way,Migos,4.06451612903,0.381852551985,0.0,0.0,0.0299539170507,0.0230414746544,0.0,0.00921658986175,0.0,0.00460829493088,0.00691244239631,0.0691244239631,0.00230414746544,0.00230414746544,0.00921658986175,0.0,0.00691244239631,0.00230414746544,0.0483870967742,0.00460829493088,0.00230414746544,0.00691244239631,0.00691244239631,0.00691244239631,0.00230414746544,0.00230414746544,0.00691244239631,0.00230414746544,0.00230414746544,0.0,0.00230414746544,0.00921658986175,0.0783410138249,0.00230414746544,0
Infinity,Mariah Carey,4.64,0.528138528139,0.0,0.0,0.03,0.0,0.0,0.01,0.005,0.02,0.015,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0
Three Feet of Water,Brantley Gilbert,4.04819277108,0.511111111111,0.0,0.0,0.0722891566265,0.0120481927711,0.0,0.0120481927711,0.00602409638554,0.0,0.00602409638554,0.00602409638554,0.0421686746988,0.0180722891566,0.0,0.0,0.0,0.0,0.0,0.0120481927711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Not Alone,Kygo,3.60843373494,0.28,0.0,0.0,0.10843373494,0.0180722891566,0.0120481927711,0.0,0.0,0.0,0.0,0.120481927711,0.0,0.138554216867,0.0,0.0,0.0240963855422,0.0,0.0,0.0,0.0,0.0120481927711,0.0,0.0,0.0,0.0,0.0,0.0240963855422,0.00602409638554,0.0,0.0,0.0,0.0,0.0,0
Monticello Ave,D.R.A.M.,3.91733333333,0.390022675737,0.0,0.0,0.0906666666667,0.032,0.0346666666667,0.008,0.024,0.00266666666667,0.00533333333333,0.0106666666667,0.016,0.00266666666667,0.0133333333333,0.0,0.0,0.00266666666667,0.008,0.016,0.0106666666667,0.0,0.0133333333333,0.0,0.00266666666667,0.00266666666667,0.0,0.0,0.00266666666667,0.0,0.0,0.00266666666667,0.0,0.0,0
There's Nothing Holdin' Me Back,Shawn Mendes,4.63876651982,0.314285714286,0.0,0.0,0.0881057268722,0.00440528634361,0.0,0.0528634361233,0.0396475770925,0.00440528634361,0.0,0.0264317180617,0.00881057268722,0.00440528634361,0.00440528634361,0.0132158590308,0.00881057268722,0.0,0.0132158590308,0.0,0.0,0.0176211453744,0.0484581497797,0.0,0.0,0.0,0.0,0.00881057268722,0.0,0.0,0.0,0.0,0.00881057268722,0.00440528634361,0
Artist,A Boogie Wit da Hoodie,3.85,0.40379403794,0.0,0.0,0.119444444444,0.0472222222222,0.0138888888889,0.00555555555556,0.0194444444444,0.00555555555556,0.0,0.025,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.0111111111111,0.0,0.00277777777778,0.025,0.0111111111111,0.00277777777778,0.0111111111111,0.00833333333333,0.00277777777778,0.025,0.0,0.0111111111111,0.0,0.0,0.00277777777778,0.0,0.00277777777778,0.0,0
Lit Right Now,Ayo & Teo,3.72619047619,0.252212389381,0.0,0.0,0.0952380952381,0.00595238095238,0.0625,0.00297619047619,0.0,0.0119047619048,0.00297619047619,0.00297619047619,0.0,0.0,0.00892857142857,0.0,0.0,0.0,0.014880952381,0.0,0.0,0.00892857142857,0.0,0.0,0.0,0.00297619047619,0.0,0.0,0.0,0.0,0.0,0.00297619047619,0.0,0.00297619047619,0
My Number,Major Lazer & Bad Royale,3.76712328767,0.335227272727,0.0,0.0,0.0479452054795,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849,0.027397260274,0.0,0.027397260274,0.0,0.0342465753425,0.0,0.0616438356164,0.0,0.0,0.00684931506849,0.0,0.0205479452055,0.0,0.0342465753425,0.0,0.013698630137,0.0,0.0,0.0205479452055,0.027397260274,0.0,0.0,0
What in XXXTarnation,XXXTENTACION,4.47169811321,0.533527696793,0.0,0.0,0.0377358490566,0.0062893081761,0.0125786163522,0.00943396226415,0.00314465408805,0.0817610062893,0.00314465408805,0.0125786163522,0.00943396226415,0.0,0.00314465408805,0.0,0.00314465408805,0.0125786163522,0.0,0.0,0.00314465408805,0.0,0.0,0.00943396226415,0.0,0.00943396226415,0.00943396226415,0.00314465408805,0.0,0.0,0.0062893081761,0.0,0.0,0.00314465408805,0
24,Lana Del Rey,3.91803278689,0.472868217054,0.0,0.0,0.0,0.0,0.0,0.0655737704918,0.0,0.0327868852459,0.0,0.0327868852459,0.0491803278689,0.0245901639344,0.016393442623,0.0409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131148,0.0,0.00819672131148,0.0,0
Bibia Be Ye Ye,Ed Sheeran,3.65934065934,0.371134020619,0.0,0.0,0.0952380952381,0.00732600732601,0.003663003663,0.021978021978,0.00732600732601,0.0,0.003663003663,0.0,0.025641025641,0.003663003663,0.014652014652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021978021978,0.0,0.0,0.0,0.010989010989,0.0,0.0,0.003663003663,0.0,0
Pep Rally,Missy Elliott,4.85945945946,0.233711048159,0.0,0.0,0.00720720720721,0.0,0.0018018018018,0.0234234234234,0.00540540540541,0.0162162162162,0.0126126126126,0.0,0.0018018018018,0.0,0.0126126126126,0.0,0.0,0.0,0.0198198198198,0.0,0.0,0.0414414414414,0.00720720720721,0.0,0.0,0.0,0.0,0.0,0.0,0.0036036036036,0.0,0.0,0.0,0.0198198198198,0
Refried Dreams,Tim McGraw,4.35668789809,0.401041666667,0.0,0.0,0.0955414012739,0.0,0.0700636942675,0.0,0.0,0.0,0.0,0.0,0.0127388535032,0.0,0.0,0.00636942675159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gateway Drug,Bebe Rexha,4.39555555556,0.270676691729,0.0,0.0,0.0177777777778,0.0222222222222,0.0,0.0266666666667,0.00888888888889,0.0133333333333,0.0,0.0177777777778,0.0,0.0,0.0311111111111,0.00444444444444,0.0133333333333,0.0,0.0,0.0,0.00888888888889,0.00444444444444,0.00444444444444,0.0,0.0,0.0,0.0,0.0133333333333,0.00444444444444,0.0,0.0177777777778,0.0,0.00888888888889,0.00888888888889,0
Brown Skin,PARTYNEXTDOOR,3.82629107981,0.293172690763,0.0,0.0,0.117370892019,0.0,0.0234741784038,0.0140845070423,0.0,0.00469483568075,0.00469483568075,0.018779342723,0.0,0.018779342723,0.0,0.0704225352113,0.0,0.0,0.0,0.0,0.0,0.0093896713615,0.0,0.0,0.0,0.0,0.0,0.0,0.0657276995305,0.0,0.0,0.00469483568075,0.0,0.0,0
Background Music,Thomas Rhett,5.23902439024,0.343612334802,0.0,0.0,0.0146341463415,0.019512195122,0.0,0.0682926829268,0.00975609756098,0.0243902439024,0.00975609756098,0.00487804878049,0.0243902439024,0.00487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cold Blooded,Khalid,4.35348837209,0.323275862069,0.0,0.0,0.0790697674419,0.0186046511628,0.0139534883721,0.0,0.0,0.0046511627907,0.0093023255814,0.0372093023256,0.0372093023256,0.0279069767442,0.0,0.0325581395349,0.0,0.0,0.0,0.0279069767442,0.0,0.0,0.0,0.0,0.0139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046511627907,0.0,0
The Best Party,Russ,4.30188679245,0.667870036101,0.0,0.0,0.0792452830189,0.022641509434,0.0339622641509,0.0188679245283,0.00377358490566,0.022641509434,0.00754716981132,0.0264150943396,0.00377358490566,0.0,0.011320754717,0.00377358490566,0.00377358490566,0.0,0.0,0.00377358490566,0.00377358490566,0.0,0.00377358490566,0.00754716981132,0.0,0.0,0.0,0.0,0.00377358490566,0.00377358490566,0.00377358490566,0.0,0.0,0.00377358490566,0
Smartphone,2 Chainz,4.36,0.477647058824,0.0,0.0,0.08,0.0133333333333,0.032,0.0186666666667,0.008,0.00266666666667,0.0293333333333,0.00266666666667,0.00266666666667,0.0,0.00533333333333,0.0,0.00266666666667,0.0266666666667,0.00266666666667,0.0,0.00533333333333,0.0,0.00533333333333,0.0,0.00266666666667,0.008,0.0346666666667,0.00266666666667,0.0,0.00266666666667,0.0,0.00533333333333,0.0,0.0,0
Scientology,Rick Ross,4.82251082251,0.691756272401,0.0,0.0,0.0519480519481,0.012987012987,0.017316017316,0.012987012987,0.0,0.004329004329,0.012987012987,0.004329004329,0.0,0.004329004329,0.004329004329,0.0,0.0,0.004329004329,0.00865800865801,0.0,0.0,0.012987012987,0.00865800865801,0.0,0.0,0.0,0.004329004329,0.0,0.0,0.0,0.0,0.00865800865801,0.0,0.004329004329,0
The City,Ed Sheeran,4.51111111111,0.513368983957,0.0,0.0,0.0777777777778,0.0166666666667,0.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0277777777778,0.0,0.0,0.0,0.00555555555556,0.0,0.0,0.0,0.0,0.00555555555556,0.0166666666667,0.00555555555556,0.0,0.0,0.0,0.0,0.0277777777778,0.0222222222222,0.0,0.0,0.0,0.0,0
Blocks,Marshmello,5.3,0.916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Flip,Future,4.2394106814,0.33152173913,0.0,0.0,0.0552486187845,0.0110497237569,0.0220994475138,0.0073664825046,0.00184162062615,0.00552486187845,0.0294659300184,0.0036832412523,0.00920810313076,0.0036832412523,0.0073664825046,0.00184162062615,0.00552486187845,0.0073664825046,0.0,0.0,0.00920810313076,0.00184162062615,0.00184162062615,0.00920810313076,0.0,0.00552486187845,0.0036832412523,0.0,0.0036832412523,0.00184162062615,0.00552486187845,0.0036832412523,0.00184162062615,0.0,0
Black Barbies,Nicki Minaj,4.53333333333,0.655440414508,0.0,0.0,0.0579710144928,0.0231884057971,0.0260869565217,0.00289855072464,0.00579710144928,0.0144927536232,0.00579710144928,0.00579710144928,0.00869565217391,0.00289855072464,0.00869565217391,0.00289855072464,0.0,0.00579710144928,0.0,0.00289855072464,0.00579710144928,0.00289855072464,0.0,0.00289855072464,0.00289855072464,0.0,0.0144927536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Happy People,Little Big Town,4.1976744186,0.513513513514,0.0,0.0,0.0,0.093023255814,0.0,0.0232558139535,0.0116279069767,0.0,0.0174418604651,0.0232558139535,0.0174418604651,0.0232558139535,0.0,0.00581395348837,0.0232558139535,0.0,0.0,0.0,0.0232558139535,0.0,0.0,0.0116279069767,0.00581395348837,0.00581395348837,0.0,0.0116279069767,0.00581395348837,0.0232558139535,0.00581395348837,0.0,0.0,0.0,0
Have Some Love,Childish Gambino,4.27149321267,0.308,0.0,0.0,0.0497737556561,0.00452488687783,0.0,0.0542986425339,0.0135746606335,0.00904977375566,0.0316742081448,0.00452488687783,0.0135746606335,0.0,0.00452488687783,0.027149321267,0.0,0.0,0.0,0.00452488687783,0.0,0.0,0.0,0.0,0.00904977375566,0.027149321267,0.0,0.0,0.00452488687783,0.00904977375566,0.0542986425339,0.0,0.0,0.0,0
Million Years Ago,Adele,3.85474860335,0.5,0.0,0.0,0.167597765363,0.0167597765363,0.0111731843575,0.0167597765363,0.0111731843575,0.0167597765363,0.0,0.0,0.0111731843575,0.00558659217877,0.0,0.0,0.0,0.0,0.0,0.0167597765363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575,0.0,0.00558659217877,0.00558659217877,0
Honest,The Chainsmokers,3.34230769231,0.239202657807,0.0,0.0,0.176923076923,0.0269230769231,0.0923076923077,0.0192307692308,0.0192307692308,0.00384615384615,0.0,0.0115384615385,0.0192307692308,0.0115384615385,0.0,0.00384615384615,0.0153846153846,0.0,0.0,0.0115384615385,0.0,0.0,0.0,0.0115384615385,0.00384615384615,0.0,0.0,0.00384615384615,0.0115384615385,0.0,0.0153846153846,0.0,0.0,0.00384615384615,0
Surefire,John Legend,3.8354978355,0.337254901961,0.0,0.0,0.0865800865801,0.025974025974,0.025974025974,0.025974025974,0.038961038961,0.0,0.0,0.0,0.025974025974,0.038961038961,0.0,0.021645021645,0.0,0.0,0.00865800865801,0.0,0.0,0.017316017316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329,0.0,0.0,0.0,0.021645021645,0
Byte,Martin Garrix & Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
All Ass,Migos,4.11970074813,0.304431599229,0.0,0.0,0.0299251870324,0.0124688279302,0.00498753117207,0.0074812967581,0.0,0.0074812967581,0.0,0.0,0.0,0.0,0.00997506234414,0.0,0.0,0.0,0.0074812967581,0.0,0.0,0.00249376558603,0.0,0.00249376558603,0.00249376558603,0.0,0.0374064837905,0.0,0.00498753117207,0.00249376558603,0.0,0.0349127182045,0.0074812967581,0.00249376558603,0
My Type,The Chainsmokers,3.46859903382,0.239043824701,0.0,0.0,0.0917874396135,0.0386473429952,0.00966183574879,0.0,0.024154589372,0.0,0.0048309178744,0.0193236714976,0.0144927536232,0.101449275362,0.0144927536232,0.0,0.0048309178744,0.0,0.0917874396135,0.0193236714976,0.0048309178744,0.0,0.0,0.0048309178744,0.0048309178744,0.0,0.0,0.0,0.0,0.0,0.0048309178744,0.0434782608696,0.0,0.0,0
Prisoner,James Arthur,4.05426356589,0.490494296578,0.0,0.0,0.147286821705,0.0193798449612,0.0503875968992,0.00387596899225,0.00387596899225,0.0,0.0,0.00387596899225,0.0,0.0,0.00387596899225,0.0116279069767,0.015503875969,0.0,0.0,0.0271317829457,0.0,0.0116279069767,0.0,0.00387596899225,0.0116279069767,0.0,0.0,0.0116279069767,0.0,0.0,0.00387596899225,0.0,0.0,0.0116279069767,0
Kiss the Sky,Jason Derulo,3.71666666667,0.309278350515,0.0,0.0,0.0625,0.0125,0.0291666666667,0.0,0.00416666666667,0.0,0.00416666666667,0.0,0.00416666666667,0.0125,0.0,0.0,0.00833333333333,0.0,0.0125,0.00833333333333,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.00833333333333,0.0,0.00416666666667,0.0,0.0125,0.0,0.025,0
Small Town Boy,Dustin Lynch,3.69064748201,0.31724137931,0.0,0.0,0.0719424460432,0.0143884892086,0.0467625899281,0.0647482014388,0.0,0.0431654676259,0.0,0.00359712230216,0.00359712230216,0.0,0.00719424460432,0.0287769784173,0.0,0.0,0.00359712230216,0.0,0.00719424460432,0.00359712230216,0.0143884892086,0.00359712230216,0.0287769784173,0.0,0.0,0.0,0.0,0.0,0.0,0.0107913669065,0.0,0.0,0
Southern Drawl,Josh Turner,4.27027027027,0.493670886076,0.0,0.0,0.027027027027,0.027027027027,0.0,0.0472972972973,0.0,0.0135135135135,0.0,0.0,0.0135135135135,0.0,0.0,0.0135135135135,0.0,0.0,0.0,0.0135135135135,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027,0.0135135135135,0.0,0.0135135135135,0.0,0
Secrets,The Weeknd,3.95652173913,0.208494208494,0.0,0.0,0.0966183574879,0.00966183574879,0.0048309178744,0.00966183574879,0.0048309178744,0.0,0.0,0.024154589372,0.0048309178744,0.0676328502415,0.0,0.0386473429952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879,0.0193236714976,0.0,0.0,0.0,0.0,0.00966183574879,0.0,0.0,0.0,0
Comfortable,Nick Jonas,4.49816849817,0.327044025157,0.0,0.0,0.102564102564,0.029304029304,0.040293040293,0.032967032967,0.032967032967,0.014652014652,0.00732600732601,0.0,0.00732600732601,0.029304029304,0.0,0.0,0.0,0.0,0.0,0.0,0.00732600732601,0.003663003663,0.003663003663,0.0,0.0,0.003663003663,0.0,0.0,0.003663003663,0.0,0.003663003663,0.00732600732601,0.0,0.0,0
Learn Ya,6LACK,3.81278538813,0.435344827586,0.0,0.0,0.0821917808219,0.013698630137,0.00456621004566,0.0,0.00913242009132,0.0228310502283,0.0182648401826,0.00913242009132,0.0,0.0,0.00456621004566,0.00456621004566,0.00913242009132,0.00456621004566,0.0,0.00456621004566,0.013698630137,0.0182648401826,0.0,0.00456621004566,0.0,0.0,0.0,0.00456621004566,0.027397260274,0.00456621004566,0.0365296803653,0.00456621004566,0.041095890411,0.0182648401826,0
You're Lost,Lil Uzi Vert,4.10169491525,0.600760456274,0.0,0.0,0.0593220338983,0.0127118644068,0.00847457627119,0.00423728813559,0.0127118644068,0.0127118644068,0.0254237288136,0.0,0.00847457627119,0.0,0.00847457627119,0.0,0.0,0.00847457627119,0.0169491525424,0.00423728813559,0.00423728813559,0.00847457627119,0.0254237288136,0.00423728813559,0.00847457627119,0.00423728813559,0.0,0.0,0.00423728813559,0.0,0.00423728813559,0.0254237288136,0.0,0.0,0
Patty Cake,Kodak Black,3.85545023697,0.323886639676,0.0,0.0,0.161137440758,0.00473933649289,0.0663507109005,0.00473933649289,0.00236966824645,0.0355450236967,0.0260663507109,0.00710900473934,0.00473933649289,0.0,0.0,0.0165876777251,0.00236966824645,0.0260663507109,0.0,0.0,0.00236966824645,0.0,0.0,0.00236966824645,0.00236966824645,0.00236966824645,0.0,0.00236966824645,0.0,0.00236966824645,0.00236966824645,0.00947867298578,0.00473933649289,0.00236966824645,0
Honest,Shawn Mendes,3.34865900383,0.276223776224,0.0,0.0,0.199233716475,0.0268199233716,0.0727969348659,0.0114942528736,0.0153256704981,0.00383141762452,0.0153256704981,0.0268199233716,0.0344827586207,0.00383141762452,0.0,0.00383141762452,0.0114942528736,0.0,0.0114942528736,0.0229885057471,0.0,0.0,0.0,0.00383141762452,0.0,0.0,0.0,0.00766283524904,0.0191570881226,0.0,0.0,0.0,0.00383141762452,0.0,0
Cold,Maroon 5,4.21505376344,0.294536817102,0.0,0.0,0.0833333333333,0.0591397849462,0.00268817204301,0.0134408602151,0.0134408602151,0.0215053763441,0.00268817204301,0.010752688172,0.0,0.0456989247312,0.00806451612903,0.0,0.00537634408602,0.0,0.0403225806452,0.00268817204301,0.00268817204301,0.00268817204301,0.0,0.0,0.00268817204301,0.00806451612903,0.0,0.00537634408602,0.00268817204301,0.0,0.0,0.0,0.00268817204301,0.00268817204301,0
Big on Big,Migos,3.76702508961,0.283149171271,0.0,0.0,0.0573476702509,0.0232974910394,0.0322580645161,0.00537634408602,0.010752688172,0.00179211469534,0.0125448028674,0.0143369175627,0.0,0.0,0.00358422939068,0.0,0.0,0.00358422939068,0.00179211469534,0.00358422939068,0.00716845878136,0.0125448028674,0.0,0.0519713261649,0.0,0.00179211469534,0.010752688172,0.0,0.0,0.0,0.00179211469534,0.0,0.0,0.0,0
SHE DON'T LOVE ME,Zayn,3.4243902439,0.263888888889,0.0,0.0,0.209756097561,0.0390243902439,0.00487804878049,0.0390243902439,0.0390243902439,0.0,0.0,0.0,0.00975609756098,0.00975609756098,0.00975609756098,0.0390243902439,0.0,0.0,0.0,0.00975609756098,0.0,0.0,0.0,0.0,0.0341463414634,0.00975609756098,0.0,0.0,0.00487804878049,0.0,0.0,0.0,0.0,0.0,0
Same Thing,Marian Hill,4.07100591716,0.478494623656,0.0,0.0,0.0473372781065,0.0,0.00591715976331,0.0355029585799,0.0,0.0,0.0,0.0118343195266,0.0,0.00591715976331,0.0,0.0,0.0,0.0,0.0,0.0473372781065,0.0,0.0118343195266,0.0118343195266,0.0,0.0118343195266,0.0118343195266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118343195266,0
Stronger,Clean Bandit,3.98672566372,0.251046025105,0.0,0.0,0.185840707965,0.00884955752212,0.0,0.00884955752212,0.00884955752212,0.0619469026549,0.0,0.0,0.0309734513274,0.0,0.00884955752212,0.0176991150442,0.0176991150442,0.0,0.0,0.00442477876106,0.0,0.0,0.0,0.0,0.0663716814159,0.00442477876106,0.0,0.0176991150442,0.0,0.0,0.0,0.0,0.0,0.00442477876106,0
Facebook Story,Frank Ocean,3.81651376147,0.491379310345,0.0,0.0,0.137614678899,0.0366972477064,0.0275229357798,0.0275229357798,0.00917431192661,0.045871559633,0.00917431192661,0.00917431192661,0.045871559633,0.00917431192661,0.0,0.0,0.0,0.0,0.00917431192661,0.0,0.0,0.0,0.0,0.0,0.00917431192661,0.0,0.0,0.0,0.00917431192661,0.0,0.0,0.0,0.0,0.0,0
Shoot Love,Maroon 5,3.96902654867,0.238970588235,0.0,0.0,0.0398230088496,0.110619469027,0.0132743362832,0.0132743362832,0.00442477876106,0.00442477876106,0.0221238938053,0.00884955752212,0.00442477876106,0.00442477876106,0.0309734513274,0.0840707964602,0.0,0.0,0.0,0.0,0.0,0.0265486725664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00442477876106,0.0,0.0221238938053,0
Sunday Morning Jetpack,Big Sean,4.39466666667,0.523114355231,0.0,0.0,0.08,0.008,0.0186666666667,0.008,0.00533333333333,0.0373333333333,0.016,0.016,0.0106666666667,0.00266666666667,0.0133333333333,0.0,0.00266666666667,0.0,0.008,0.00266666666667,0.00266666666667,0.00533333333333,0.032,0.00266666666667,0.0,0.0186666666667,0.0,0.0,0.0,0.0,0.00266666666667,0.0,0.00266666666667,0.00266666666667,0
Pick These Hoes Apart,DJ Khaled,3.98556701031,0.443609022556,0.0,0.0,0.0865979381443,0.0371134020619,0.0164948453608,0.0103092783505,0.00412371134021,0.0123711340206,0.0247422680412,0.0,0.0020618556701,0.0020618556701,0.00412371134021,0.00618556701031,0.0020618556701,0.0247422680412,0.00412371134021,0.0,0.00824742268041,0.0020618556701,0.0,0.0020618556701,0.0,0.0020618556701,0.00618556701031,0.0020618556701,0.0,0.00412371134021,0.00618556701031,0.00824742268041,0.00412371134021,0.0020618556701,0
Stargirl Interlude,The Weeknd,3.91463414634,0.32967032967,0.0,0.0,0.219512195122,0.0609756097561,0.0,0.0,0.0487804878049,0.0121951219512,0.0,0.0,0.0487804878049,0.0,0.0,0.0487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512,0.0,0.0487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
While He's Still Around,Florida Georgia Line,3.67105263158,0.367768595041,0.0,0.0,0.0657894736842,0.00438596491228,0.0263157894737,0.0570175438596,0.0131578947368,0.0,0.0175438596491,0.0,0.0350877192982,0.00438596491228,0.00438596491228,0.0131578947368,0.0570175438596,0.0,0.0,0.0,0.00438596491228,0.0,0.00438596491228,0.0570175438596,0.00438596491228,0.00438596491228,0.0,0.0,0.0,0.00877192982456,0.00877192982456,0.00438596491228,0.0,0.0,0
Cash Jeans,DJ Lucci,4.05474452555,0.478827361564,0.0,0.0,0.120437956204,0.029197080292,0.0401459854015,0.014598540146,0.014598540146,0.021897810219,0.0182481751825,0.014598540146,0.0036496350365,0.0,0.00729927007299,0.0,0.0,0.0109489051095,0.00729927007299,0.0,0.0182481751825,0.0,0.0109489051095,0.0036496350365,0.0109489051095,0.0,0.0182481751825,0.0,0.0036496350365,0.0,0.0,0.0,0.0,0.0,0
Love to Lay,The Weeknd,3.87356321839,0.297435897436,0.0,0.0,0.120689655172,0.0,0.0172413793103,0.0287356321839,0.0,0.0,0.0,0.00574712643678,0.0,0.0,0.0,0.0862068965517,0.0,0.0,0.0,0.0114942528736,0.0,0.0,0.0,0.0,0.0,0.00574712643678,0.0,0.0,0.0,0.0,0.00574712643678,0.0,0.0689655172414,0.0,0
KAE,Chris Brown,4.12315270936,0.382608695652,0.0,0.0,0.0443349753695,0.0394088669951,0.0197044334975,0.0295566502463,0.00492610837438,0.0,0.00985221674877,0.0246305418719,0.0246305418719,0.0541871921182,0.00492610837438,0.0394088669951,0.00985221674877,0.0,0.00985221674877,0.0,0.0,0.0197044334975,0.00492610837438,0.0147783251232,0.00492610837438,0.0147783251232,0.0,0.0,0.0,0.0197044334975,0.0,0.00492610837438,0.00492610837438,0.0,0
