title,artist,NN,NNP,DT,IN,JJ,NNS,CC,PRP,VB,VBG,I,n't,'m,'s,know,like,got,You,And,'re,love,get,na,yeah,But,ai,back,gon,go,wan,want,need,Yeah,time,let,oh,make,way,right,see,average characters,uniqueness,average words,num long words,popular
Play That Song,Train,54.0,28.0,20.0,0.0,16.0,4.0,5.0,6.0,21.0,3.0,0.00816326530612,0.00816326530612,0.00408163265306,0.0326530612245,0.0,0.0,0.0326530612245,0.0,0.0204081632653,0.00408163265306,0.0,0.00408163265306,0.0285714285714,0.0,0.0,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.00816326530612,0.0,0.00816326530612,0.0,0.0,0.00816326530612,3.78775510204,0.323886639676,172.0,0.102040816327,y
Free Smoke,Drake,92.0,68.0,3.0,6.0,50.0,16.0,6.0,31.0,13.0,4.0,0.0575539568345,0.0191846522782,0.00479616306954,0.0167865707434,0.0143884892086,0.00479616306954,0.00959232613909,0.00719424460432,0.0119904076739,0.0,0.00239808153477,0.0119904076739,0.00239808153477,0.0167865707434,0.00239808153477,0.00239808153477,0.00479616306954,0.0,0.0,0.00239808153477,0.0,0.0,0.00479616306954,0.00239808153477,0.00479616306954,0.0,0.00239808153477,0.00239808153477,0.0,0.00479616306954,4.24700239808,0.508946322068,29.9473684211,0.220623501199,y
Believer,Imagine Dragons,56.0,26.0,4.0,8.0,26.0,17.0,2.0,21.0,9.0,9.0,0.0368852459016,0.00409836065574,0.0122950819672,0.0,0.0,0.0122950819672,0.0,0.0409836065574,0.0,0.00409836065574,0.0122950819672,0.0,0.0,0.0,0.00819672131148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245901639344,0.0122950819672,0.0,0.00819672131148,0.0,0.0,4.64754098361,0.387096774194,13.1290322581,0.311475409836,y
Since Way Back,Drake,47.0,55.0,3.0,7.0,38.0,9.0,3.0,48.0,23.0,0.0,0.0916230366492,0.0340314136126,0.00523560209424,0.0287958115183,0.112565445026,0.00523560209424,0.00785340314136,0.0235602094241,0.00523560209424,0.00523560209424,0.0,0.00261780104712,0.0,0.0,0.00261780104712,0.0,0.00523560209424,0.00785340314136,0.00523560209424,0.0,0.00523560209424,0.0,0.00523560209424,0.00261780104712,0.0183246073298,0.00261780104712,0.0,0.00523560209424,0.00261780104712,0.00523560209424,4.04712041885,0.337129840547,45.0833333333,0.198952879581,y
Guys My Age,Hey Violet,35.0,22.0,2.0,7.0,13.0,2.0,2.0,4.0,59.0,9.0,0.015037593985,0.139097744361,0.00751879699248,0.00375939849624,0.131578947368,0.00375939849624,0.0,0.0,0.00751879699248,0.0225563909774,0.0263157894737,0.00375939849624,0.015037593985,0.00375939849624,0.0,0.0,0.0225563909774,0.0,0.0,0.015037593985,0.0,0.00375939849624,0.0,0.0,0.0,0.0,0.0,0.00375939849624,0.0,0.0,3.75563909774,0.300724637681,393.0,0.0601503759398,y
All Time Low,Jon Bellion,34.0,28.0,1.0,6.0,164.0,1.0,6.0,23.0,3.0,4.0,0.0670926517572,0.00638977635783,0.0191693290735,0.0191693290735,0.0127795527157,0.00319488817891,0.0,0.00638977635783,0.0,0.00638977635783,0.00319488817891,0.0,0.0,0.0,0.0191693290735,0.0,0.0,0.0,0.0,0.0,0.00319488817891,0.0,0.0,0.0127795527157,0.0,0.0,0.0,0.0,0.00319488817891,0.00319488817891,3.30031948882,0.127049180328,74.4,0.0702875399361,y
Jump Out The Window,Big Sean,77.0,14.0,5.0,10.0,51.0,3.0,12.0,52.0,22.0,2.0,0.0935828877005,0.0106951871658,0.0133689839572,0.0133689839572,0.0401069518717,0.0133689839572,0.0213903743316,0.0160427807487,0.024064171123,0.0,0.00534759358289,0.00534759358289,0.0,0.0374331550802,0.00802139037433,0.0,0.0106951871658,0.0,0.0,0.0,0.0,0.00802139037433,0.0,0.0213903743316,0.0,0.00802139037433,0.0,0.00267379679144,0.00802139037433,0.0,4.08288770053,0.335714285714,106.2,0.187165775401,y
Bounce Back,Big Sean,107.0,76.0,9.0,24.0,37.0,16.0,3.0,41.0,6.0,4.0,0.0833333333333,0.00219298245614,0.00438596491228,0.00657894736842,0.00877192982456,0.0175438596491,0.00219298245614,0.00219298245614,0.0,0.0,0.0,0.00438596491228,0.0,0.00219298245614,0.00219298245614,0.0,0.0548245614035,0.00219298245614,0.0,0.0,0.0,0.00219298245614,0.00219298245614,0.00219298245614,0.0,0.0,0.0,0.0,0.00219298245614,0.0,4.26096491228,0.422641509434,161.25,0.234649122807,y
Fake Love,Drake,59.0,25.0,1.0,14.0,34.0,18.0,1.0,29.0,12.0,0.0,0.0791366906475,0.0215827338129,0.0,0.0143884892086,0.0107913669065,0.0359712230216,0.0215827338129,0.00359712230216,0.00359712230216,0.0,0.0287769784173,0.00359712230216,0.0359712230216,0.00359712230216,0.0,0.00719424460432,0.00359712230216,0.0,0.0,0.0359712230216,0.0,0.0,0.0107913669065,0.0215827338129,0.0,0.0,0.0,0.0,0.0107913669065,0.00359712230216,4.01798561151,0.269592476489,114.25,0.143884892086,y
Beauty And The Beast,Ariana Grande,19.0,32.0,1.0,2.0,16.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021978021978,0.0,0.0,0.0,0.0,0.010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043956043956,0.0,0.021978021978,0.0,0.0,0.0,0.0,4.83516483516,0.556701030928,30.4,0.307692307692,y
iSpy,KYLE,90.0,57.0,11.0,21.0,59.0,25.0,3.0,70.0,26.0,2.0,0.114446529081,0.0356472795497,0.0093808630394,0.015009380863,0.00562851782364,0.015009380863,0.00375234521576,0.0093808630394,0.00375234521576,0.00562851782364,0.0,0.0168855534709,0.00375234521576,0.0,0.0,0.0112570356473,0.00375234521576,0.00375234521576,0.00187617260788,0.00187617260788,0.0,0.00187617260788,0.00187617260788,0.00187617260788,0.0,0.00187617260788,0.0,0.0,0.00562851782364,0.0093808630394,3.89868667917,0.403174603175,33.1363636364,0.189493433396,y
Million Reasons,Lady Gaga,22.0,20.0,0.0,9.0,22.0,23.0,6.0,28.0,21.0,6.0,0.0855018587361,0.00371747211896,0.00743494423792,0.00743494423792,0.0,0.00371747211896,0.0111524163569,0.0111524163569,0.00371747211896,0.0223048327138,0.0,0.0,0.0,0.0,0.0185873605948,0.0,0.0,0.0,0.00371747211896,0.0,0.0,0.0185873605948,0.0,0.0,0.00371747211896,0.0,0.0111524163569,0.0148698884758,0.0,0.0,4.2750929368,0.313531353135,366.0,0.263940520446,y
80s Mercedes,Maren Morris,48.0,25.0,4.0,9.0,22.0,6.0,0.0,23.0,2.0,10.0,0.0833333333333,0.0196078431373,0.0539215686275,0.0245098039216,0.0,0.0294117647059,0.0,0.00490196078431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431373,0.0,0.0,0.00980392156863,0.0,0.00490196078431,0.0,0.00490196078431,0.0147058823529,0.0,0.0,0.0,0.0,0.0,0.0,4.1568627451,0.37610619469,266.0,0.235294117647,y
The One,The Chainsmokers,12.0,9.0,1.0,4.0,2.0,1.0,5.0,23.0,9.0,1.0,0.139534883721,0.077519379845,0.0077519379845,0.031007751938,0.0387596899225,0.0077519379845,0.0,0.0077519379845,0.0387596899225,0.0,0.0,0.0,0.0,0.0077519379845,0.0,0.0,0.0,0.0,0.0232558139535,0.0,0.0,0.0,0.0,0.0,0.015503875969,0.0,0.0077519379845,0.0,0.0,0.0,3.41860465116,0.435714285714,175.0,0.147286821705,y
Halfway Off The Balcony,Big Sean,80.0,39.0,2.0,21.0,41.0,9.0,3.0,44.0,19.0,1.0,0.0868421052632,0.0368421052632,0.0236842105263,0.0289473684211,0.00526315789474,0.0131578947368,0.0105263157895,0.00526315789474,0.00526315789474,0.00263157894737,0.00263157894737,0.0,0.0,0.0,0.00263157894737,0.00263157894737,0.00526315789474,0.00789473684211,0.00789473684211,0.0,0.00263157894737,0.00263157894737,0.00526315789474,0.00263157894737,0.0,0.0,0.0,0.0157894736842,0.00526315789474,0.0,4.16842105263,0.448660714286,92.3333333333,0.228947368421,y
Wanna Be That Song,Brett Eldredge,56.0,27.0,2.0,5.0,27.0,14.0,1.0,19.0,3.0,6.0,0.0714285714286,0.0,0.0,0.00793650793651,0.0,0.0,0.0,0.00396825396825,0.0,0.0277777777778,0.0,0.0,0.107142857143,0.00396825396825,0.0,0.0,0.00793650793651,0.0,0.0,0.0952380952381,0.0,0.00396825396825,0.0,0.0119047619048,0.0,0.0119047619048,0.0,0.0,0.0119047619048,0.0,4.07142857143,0.36524822695,345.0,0.18253968254,y
You're Welcome,Dwayne “The Rock” Johnson,47.0,22.0,3.0,8.0,31.0,11.0,2.0,25.0,12.0,8.0,0.0698529411765,0.00735294117647,0.0110294117647,0.0661764705882,0.0110294117647,0.0,0.0110294117647,0.0183823529412,0.00735294117647,0.0625,0.0,0.0,0.00367647058824,0.0,0.0,0.0,0.0,0.00367647058824,0.00735294117647,0.0,0.0,0.00735294117647,0.0,0.0,0.00735294117647,0.0,0.00367647058824,0.00367647058824,0.0,0.00735294117647,4.05147058824,0.457575757576,35.7,0.242647058824,y
Portland,Drake,71.0,94.0,2.0,10.0,62.0,24.0,5.0,33.0,23.0,1.0,0.0488888888889,0.00666666666667,0.0133333333333,0.0133333333333,0.0,0.00444444444444,0.0244444444444,0.00888888888889,0.00222222222222,0.0,0.0,0.00444444444444,0.00222222222222,0.0,0.00888888888889,0.0,0.00666666666667,0.00888888888889,0.0133333333333,0.00222222222222,0.0,0.0,0.00888888888889,0.0,0.0155555555556,0.0133333333333,0.00222222222222,0.0177777777778,0.00444444444444,0.00222222222222,4.20222222222,0.446529080675,126.4,0.204444444444,y
24K Magic,Bruno Mars,69.0,49.0,0.0,7.0,24.0,15.0,0.0,14.0,13.0,11.0,0.0350877192982,0.0280701754386,0.00701754385965,0.0175438596491,0.0105263157895,0.0175438596491,0.00350877192982,0.0,0.0,0.0,0.0,0.00350877192982,0.0,0.0,0.0,0.00701754385965,0.00350877192982,0.0,0.0105263157895,0.0,0.00350877192982,0.0,0.0,0.00701754385965,0.0,0.0,0.0,0.0,0.00350877192982,0.0,4.16842105263,0.415384615385,24.5294117647,0.182456140351,y
Teenage Fever,Drake,37.0,11.0,1.0,10.0,13.0,4.0,13.0,15.0,22.0,2.0,0.0673575129534,0.0103626943005,0.0259067357513,0.0259067357513,0.0155440414508,0.00518134715026,0.0,0.0103626943005,0.0569948186528,0.00518134715026,0.0414507772021,0.0,0.0,0.00518134715026,0.0103626943005,0.00518134715026,0.0103626943005,0.0,0.0,0.0,0.0,0.0,0.0103626943005,0.00518134715026,0.0,0.0,0.0,0.00518134715026,0.0,0.0,4.14507772021,0.45871559633,28.7272727273,0.19689119171,y
OTW,DJ Luke Nasty,71.0,51.0,0.0,13.0,23.0,8.0,2.0,67.0,14.0,10.0,0.122950819672,0.016393442623,0.0546448087432,0.00546448087432,0.00819672131148,0.0109289617486,0.00273224043716,0.00819672131148,0.00546448087432,0.0,0.0,0.0191256830601,0.0,0.0,0.0,0.0109289617486,0.0,0.0,0.00273224043716,0.0,0.00819672131148,0.0,0.00546448087432,0.00273224043716,0.00546448087432,0.0,0.0191256830601,0.0273224043716,0.0,0.00273224043716,3.58743169399,0.404699738903,267.0,0.117486338798,y
Today,Brad Paisley,36.0,13.0,0.0,6.0,13.0,3.0,5.0,14.0,8.0,6.0,0.0780141843972,0.0212765957447,0.0212765957447,0.00709219858156,0.0283687943262,0.0354609929078,0.0141843971631,0.00709219858156,0.0212765957447,0.00709219858156,0.0,0.0212765957447,0.0141843971631,0.0,0.0141843971631,0.0,0.00709219858156,0.0141843971631,0.0,0.0,0.0,0.0,0.0,0.00709219858156,0.0,0.0,0.0,0.0,0.0425531914894,0.0,4.27659574468,0.506944444444,213.0,0.177304964539,y
I Don't,Mariah Carey,16.0,13.0,1.0,1.0,3.0,2.0,4.0,18.0,7.0,2.0,0.113402061856,0.0309278350515,0.020618556701,0.0,0.020618556701,0.0,0.0,0.0515463917526,0.0,0.0103092783505,0.0412371134021,0.0,0.0,0.0103092783505,0.0309278350515,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505,0.0,0.0103092783505,0.0,0.0,0.0,0.0,0.0,0.0,4.19587628866,0.660377358491,11.6923076923,0.216494845361,y
Love,Lana Del Rey,30.0,21.0,1.0,4.0,32.0,4.0,2.0,13.0,24.0,3.0,0.0315789473684,0.0421052631579,0.0157894736842,0.0421052631579,0.0105263157895,0.0,0.0,0.0105263157895,0.00526315789474,0.0157894736842,0.0315789473684,0.0421052631579,0.0,0.0,0.00526315789474,0.0,0.0,0.0,0.0421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315789473684,0.0,0.0,0.0,4.11052631579,0.311627906977,265.0,0.194736842105,y
Fast,Luke Bryan,27.0,19.0,4.0,7.0,20.0,9.0,6.0,11.0,10.0,12.0,0.0106951871658,0.0427807486631,0.0,0.0213903743316,0.0,0.0267379679144,0.0,0.0160427807487,0.00534759358289,0.0267379679144,0.00534759358289,0.0,0.0106951871658,0.0,0.0267379679144,0.00534759358289,0.00534759358289,0.00534759358289,0.0,0.00534759358289,0.00534759358289,0.0,0.00534759358289,0.0,0.0,0.0,0.0160427807487,0.00534759358289,0.00534759358289,0.0,4.13368983957,0.412621359223,294.0,0.149732620321,y
Light,Big Sean,75.0,29.0,6.0,6.0,39.0,16.0,4.0,18.0,31.0,5.0,0.0422960725076,0.0392749244713,0.012084592145,0.012084592145,0.00604229607251,0.00302114803625,0.0211480362538,0.00302114803625,0.012084592145,0.00302114803625,0.0,0.00302114803625,0.00302114803625,0.0,0.0,0.0,0.00302114803625,0.012084592145,0.00302114803625,0.00302114803625,0.0,0.0,0.0,0.00302114803625,0.00604229607251,0.0,0.0,0.0,0.0,0.00302114803625,4.11480362538,0.434426229508,231.0,0.157099697885,y
Heathens,Twenty One Pilots,19.0,17.0,5.0,8.0,20.0,24.0,3.0,22.0,20.0,9.0,0.024154589372,0.0579710144928,0.0,0.0,0.048309178744,0.0048309178744,0.0,0.0579710144928,0.0048309178744,0.0193236714976,0.0,0.00966183574879,0.0,0.0,0.00966183574879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193236714976,0.0,0.0,0.0,4.43961352657,0.391891891892,83.0,0.256038647343,y
Black,Dierks Bentley,41.0,25.0,2.0,9.0,38.0,6.0,1.0,17.0,16.0,0.0,0.0757575757576,0.0353535353535,0.0,0.00505050505051,0.0252525252525,0.020202020202,0.0,0.0,0.00505050505051,0.0151515151515,0.00505050505051,0.0,0.030303030303,0.020202020202,0.0,0.0,0.020202020202,0.0,0.0555555555556,0.030303030303,0.0,0.00505050505051,0.00505050505051,0.0,0.00505050505051,0.0,0.00505050505051,0.0,0.0,0.0151515151515,3.80303030303,0.327188940092,284.0,0.0505050505051,y
Down,Marian Hill,15.0,40.0,0.0,3.0,69.0,4.0,1.0,4.0,12.0,0.0,0.0165745856354,0.0386740331492,0.0,0.0110497237569,0.0110497237569,0.0,0.0,0.00552486187845,0.0,0.0,0.0,0.0110497237569,0.00552486187845,0.0,0.00552486187845,0.0,0.0,0.0,0.0165745856354,0.00552486187845,0.0,0.0,0.0,0.00552486187845,0.00552486187845,0.0,0.0,0.0,0.00552486187845,0.0,5.29834254144,0.182795698925,8.08333333333,0.419889502762,y
Hurricane,Luke Combs,38.0,12.0,3.0,21.0,17.0,8.0,9.0,18.0,2.0,23.0,0.0357142857143,0.015306122449,0.0,0.0,0.00510204081633,0.0408163265306,0.0,0.0408163265306,0.0255102040816,0.0,0.0,0.0,0.00510204081633,0.0,0.0204081632653,0.00510204081633,0.00510204081633,0.00510204081633,0.00510204081633,0.0,0.0,0.0,0.00510204081633,0.015306122449,0.0,0.0,0.0,0.0,0.0,0.0,4.63775510204,0.464454976303,302.0,0.280612244898,y
Party,Chris Brown,141.0,70.0,1.0,6.0,28.0,12.0,1.0,29.0,10.0,2.0,0.0656167979003,0.0131233595801,0.0314960629921,0.0131233595801,0.0656167979003,0.00524934383202,0.0183727034121,0.0,0.0,0.0,0.0,0.00524934383202,0.0,0.0472440944882,0.0,0.00787401574803,0.00262467191601,0.00524934383202,0.0,0.0,0.0,0.00262467191601,0.00787401574803,0.0,0.00524934383202,0.0,0.00262467191601,0.00524934383202,0.0,0.0,4.10498687664,0.320641282565,314.5,0.144356955381,y
Human,Rag�n�Bone Man,10.0,7.0,6.0,5.0,23.0,9.0,1.0,32.0,36.0,4.0,0.145539906103,0.0798122065728,0.107981220657,0.0093896713615,0.0,0.0,0.0093896713615,0.00469483568075,0.0,0.00469483568075,0.0,0.0,0.0,0.0,0.00469483568075,0.0,0.0,0.0,0.00469483568075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00469483568075,0.00469483568075,0.0,0.018779342723,3.54929577465,0.25652173913,323.0,0.136150234742,y
Candy Paint,Kodak Black,128.0,94.0,0.0,16.0,53.0,10.0,3.0,12.0,13.0,7.0,0.0249433106576,0.0249433106576,0.00680272108844,0.00226757369615,0.0,0.00226757369615,0.0136054421769,0.00226757369615,0.00226757369615,0.0,0.0,0.00453514739229,0.0816326530612,0.0,0.00453514739229,0.00226757369615,0.0,0.00226757369615,0.00226757369615,0.0793650793651,0.0113378684807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77324263039,0.326271186441,251.0,0.267573696145,n
This Plane Don't Go There,Jason Aldean,26.0,2.0,4.0,5.0,4.0,4.0,10.0,25.0,24.0,3.0,0.125748502994,0.0778443113772,0.0,0.0179640718563,0.0,0.0,0.0,0.0119760479042,0.0059880239521,0.0059880239521,0.0,0.0,0.0,0.0,0.0538922155689,0.0,0.0479041916168,0.0,0.0898203592814,0.0,0.0,0.0,0.0,0.0179640718563,0.0,0.0,0.0,0.0,0.0119760479042,0.0059880239521,3.61676646707,0.350574712644,217.0,0.107784431138,n
No Advance,21 Savage & Metro Boomin,96.0,73.0,3.0,7.0,50.0,24.0,4.0,58.0,15.0,0.0,0.112385321101,0.0183486238532,0.0389908256881,0.0,0.0,0.00688073394495,0.00688073394495,0.0114678899083,0.0045871559633,0.0,0.00229357798165,0.00229357798165,0.0,0.0,0.0,0.00229357798165,0.0,0.0045871559633,0.0,0.0,0.0,0.00917431192661,0.0,0.0,0.0,0.0,0.0,0.00229357798165,0.0,0.0,4.21788990826,0.353876739563,679.0,0.224770642202,n
Kill The Lights,Luke Bryan,20.0,30.0,3.0,5.0,20.0,19.0,0.0,15.0,18.0,0.0,0.00549450549451,0.0384615384615,0.0,0.00549450549451,0.00549450549451,0.00549450549451,0.0,0.0274725274725,0.0,0.0,0.0,0.0,0.010989010989,0.0,0.0,0.0,0.00549450549451,0.0,0.00549450549451,0.010989010989,0.00549450549451,0.0,0.0,0.0,0.00549450549451,0.0,0.032967032967,0.00549450549451,0.00549450549451,0.00549450549451,4.02747252747,0.39898989899,303.0,0.17032967033,n
No Long Talk,Drake,77.0,52.0,1.0,16.0,50.0,9.0,2.0,17.0,5.0,0.0,0.0388349514563,0.00647249190939,0.0194174757282,0.0323624595469,0.0161812297735,0.0323624595469,0.0129449838188,0.00970873786408,0.00323624595469,0.0129449838188,0.00323624595469,0.0129449838188,0.00323624595469,0.00647249190939,0.00323624595469,0.0,0.0,0.0,0.0,0.00323624595469,0.0,0.00647249190939,0.0129449838188,0.00323624595469,0.00647249190939,0.0,0.0,0.0,0.0,0.00323624595469,4.36893203883,0.480417754569,138.666666667,0.2071197411,n
One Million Bullets,Sia,29.0,17.0,2.0,7.0,26.0,7.0,3.0,27.0,16.0,14.0,0.131067961165,0.0,0.0,0.0,0.0194174757282,0.0,0.0388349514563,0.0,0.0,0.00970873786408,0.0,0.0,0.0,0.00485436893204,0.0145631067961,0.0,0.0,0.0,0.0,0.0,0.00970873786408,0.0,0.0242718446602,0.00485436893204,0.0,0.0,0.0,0.00970873786408,0.0,0.0,4.16990291262,0.278969957082,33.6666666667,0.252427184466,n
My Collection,Future,74.0,26.0,4.0,12.0,30.0,15.0,9.0,46.0,16.0,1.0,0.101648351648,0.043956043956,0.0137362637363,0.00549450549451,0.0164835164835,0.00549450549451,0.0302197802198,0.00274725274725,0.0192307692308,0.0,0.00274725274725,0.0137362637363,0.00824175824176,0.010989010989,0.00549450549451,0.0164835164835,0.00274725274725,0.0,0.0,0.00824175824176,0.0,0.0,0.00274725274725,0.00824175824176,0.00274725274725,0.0,0.00274725274725,0.0,0.00274725274725,0.00274725274725,4.08241758242,0.464285714286,140.0,0.18956043956,n
Eraser,Ed Sheeran,80.0,22.0,6.0,11.0,36.0,21.0,18.0,49.0,22.0,13.0,0.122448979592,0.00510204081633,0.0178571428571,0.0178571428571,0.015306122449,0.0102040816327,0.00765306122449,0.00255102040816,0.0331632653061,0.00255102040816,0.0,0.00510204081633,0.00255102040816,0.0,0.0127551020408,0.00255102040816,0.0,0.0,0.0,0.00255102040816,0.0,0.00255102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.00255102040816,0.00510204081633,4.28316326531,0.484705882353,192.0,0.262755102041,n
Straight Outta Cold Beer,Blake Shelton,57.0,28.0,0.0,7.0,32.0,12.0,0.0,8.0,1.0,0.0,0.0,0.0229357798165,0.0,0.00917431192661,0.0275229357798,0.0,0.0137614678899,0.0275229357798,0.0,0.045871559633,0.0,0.0,0.0137614678899,0.0,0.0,0.0137614678899,0.0137614678899,0.0,0.0,0.0137614678899,0.0,0.0,0.0045871559633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55504587156,0.372469635628,301.0,0.270642201835,n
Good Dope,Future,79.0,56.0,0.0,7.0,35.0,21.0,0.0,23.0,0.0,0.0,0.0557491289199,0.0,0.00348432055749,0.0348432055749,0.00348432055749,0.00348432055749,0.0418118466899,0.01393728223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104529616725,0.0,0.0,0.0,4.57839721254,0.330484330484,407.0,0.324041811847,n
Consideration,Rihanna,39.0,23.0,0.0,4.0,11.0,5.0,0.0,20.0,20.0,9.0,0.0913978494624,0.0430107526882,0.0,0.0,0.00537634408602,0.0,0.010752688172,0.0161290322581,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.010752688172,0.0161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.010752688172,0.0215053763441,0.0,0.0,4.0752688172,0.434146341463,39.5714285714,0.204301075269,n
Renegade Runaway,Carrie Underwood,50.0,20.0,2.0,13.0,26.0,3.0,0.0,18.0,28.0,0.0,0.00913242009132,0.0228310502283,0.0,0.0547945205479,0.00913242009132,0.027397260274,0.0,0.0228310502283,0.0,0.00456621004566,0.0,0.0,0.00456621004566,0.0,0.0,0.0,0.0,0.00456621004566,0.0,0.0,0.0,0.0,0.0182648401826,0.00456621004566,0.0,0.0,0.0,0.00456621004566,0.00913242009132,0.00456621004566,4.56164383562,0.389513108614,294.0,0.264840182648,n
Just Another Day,Lady Gaga,30.0,16.0,5.0,6.0,12.0,10.0,14.0,21.0,15.0,1.0,0.0982658959538,0.00578034682081,0.0,0.028901734104,0.0173410404624,0.0,0.0,0.0,0.0578034682081,0.0,0.0231213872832,0.0,0.0,0.0,0.0173410404624,0.0,0.00578034682081,0.0,0.0,0.0,0.0,0.0,0.00578034682081,0.0,0.0,0.0,0.0,0.0115606936416,0.0,0.0,4.06358381503,0.468421052632,115.0,0.190751445087,n
Jesus Wept,Sia,23.0,30.0,1.0,15.0,10.0,10.0,7.0,7.0,2.0,1.0,0.0222222222222,0.0148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0518518518519,0.0,0.0,0.0,0.00740740740741,0.00740740740741,0.0,0.0,0.0,0.0,0.0,0.00740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44444444444,0.48951048951,94.5,0.244444444444,n
Twenty in the Tank,DJ Luke Nasty,47.0,19.0,4.0,4.0,31.0,14.0,2.0,43.0,11.0,7.0,0.154150197628,0.0237154150198,0.0118577075099,0.0118577075099,0.00395256916996,0.00395256916996,0.0197628458498,0.00395256916996,0.00790513833992,0.0,0.0,0.0158102766798,0.0,0.0,0.0,0.0,0.0,0.0,0.00790513833992,0.0,0.0158102766798,0.0,0.0,0.0,0.00395256916996,0.0,0.00395256916996,0.0,0.0,0.00790513833992,3.91699604743,0.565891472868,198.0,0.213438735178,n
Mistress Named Music,Eric Church,38.0,12.0,1.0,7.0,25.0,11.0,1.0,13.0,6.0,5.0,0.0787878787879,0.0,0.0181818181818,0.00606060606061,0.0,0.0,0.0181818181818,0.0,0.0,0.0,0.0,0.00606060606061,0.0,0.0,0.00606060606061,0.0,0.00606060606061,0.0,0.0,0.0,0.0,0.0,0.0121212121212,0.0121212121212,0.0,0.0,0.0,0.0,0.0,0.0,4.59393939394,0.517045454545,253.0,0.236363636364,n
Another Girl,Michael Ray,54.0,21.0,15.0,10.0,18.0,3.0,1.0,19.0,14.0,6.0,0.0180995475113,0.0361990950226,0.0,0.027149321267,0.0,0.0226244343891,0.0316742081448,0.0135746606335,0.00452488687783,0.0,0.0,0.0,0.0,0.0,0.0,0.00452488687783,0.0135746606335,0.0,0.00904977375566,0.0,0.0,0.0,0.0135746606335,0.00452488687783,0.0,0.0,0.0,0.00904977375566,0.0,0.00452488687783,4.39819004525,0.44635193133,310.0,0.235294117647,n
Moonlight,Ariana Grande,23.0,16.0,2.0,3.0,11.0,5.0,7.0,21.0,3.0,4.0,0.0875912408759,0.014598540146,0.00729927007299,0.036496350365,0.0,0.00729927007299,0.0,0.036496350365,0.036496350365,0.00729927007299,0.0,0.0,0.00729927007299,0.0,0.014598540146,0.0,0.00729927007299,0.0,0.0,0.00729927007299,0.00729927007299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540146,0.0,4.23357664234,0.58904109589,194.0,0.167883211679,n
Four Pink Walls,Alessia Cara,44.0,15.0,3.0,7.0,14.0,15.0,5.0,24.0,9.0,6.0,0.101382488479,0.0184331797235,0.0,0.0,0.00921658986175,0.0,0.0,0.0,0.0184331797235,0.0,0.00921658986175,0.0,0.0,0.0,0.00460829493088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00921658986175,0.00921658986175,0.00460829493088,0.0,0.0,0.0,0.0,4.42857142857,0.553571428571,85.5,0.290322580645,n
Culture,Migos,87.0,63.0,3.0,3.0,27.0,12.0,3.0,17.0,13.0,0.0,0.0394736842105,0.0197368421053,0.00328947368421,0.0230263157895,0.00328947368421,0.0,0.00328947368421,0.00328947368421,0.0,0.0,0.0,0.00986842105263,0.00328947368421,0.0,0.00328947368421,0.00986842105263,0.0131578947368,0.0131578947368,0.0,0.00328947368421,0.00328947368421,0.00328947368421,0.00657894736842,0.00328947368421,0.00328947368421,0.0,0.00328947368421,0.0,0.0,0.0,4.32894736842,0.564971751412,87.0,0.230263157895,n
Gone Tomorrow,Keith Urban,42.0,17.0,2.0,4.0,13.0,4.0,7.0,14.0,18.0,8.0,0.0786516853933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112359550562,0.0,0.0,0.0112359550562,0.0505617977528,0.0,0.0280898876404,0.0,0.0112359550562,0.0280898876404,0.0,0.0224719101124,0.0,0.0,0.0,0.0,0.0393258426966,0.0,0.0,0.0,0.0112359550562,0.0,4.14606741573,0.415789473684,19.9090909091,0.162921348315,n
